Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F	DBS78G	DBS78H	DBS78I
PD4086a_non-exome	AT>GA	0.0	0.0	0.0	0.0	0.28252610375596393	0.0	0.0	0.7174738962440361	0.0
PD4086a_non-exome	AT>GC	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
PD4086a_non-exome	AT>TA	0.0	0.0	0.0	0.0	0.999135155601335	0.0	0.0	0.0008648443986649204	0.0
PD4086a_non-exome	CC>AA	0.0	0.0	0.0	0.0	0.6839682091795035	0.0	0.0	0.3160317908204965	0.0
PD4086a_non-exome	CC>AG	0.0	0.0	0.0	0.0	0.15997830529989937	0.0	0.0	0.8400216947001006	0.0
PD4086a_non-exome	CC>AT	0.0	0.0	0.0	0.0	0.3406856581187497	0.0	0.0	0.6593143418812504	0.0
PD4086a_non-exome	CC>GA	0.0	0.0	0.0	0.0	0.4719132135390531	0.0	0.0	0.5280867864609469	0.0
PD4086a_non-exome	CC>GG	0.0	0.0	0.0	0.0	0.0006619400538379073	0.0	0.0	0.9993380599461622	0.0
PD4086a_non-exome	CC>GT	0.0	0.0	0.0	0.0	0.25888978782479066	0.0	0.0	0.7411102121752093	0.0
PD4086a_non-exome	CC>TA	0.0	0.0	0.0	0.0	0.00013771846213565686	0.0	0.0	0.9998622815378643	0.0
PD4086a_non-exome	CC>TG	0.0	0.0	0.0	0.0	0.33842582965922285	0.0	0.0	0.6615741703407771	0.0
PD4086a_non-exome	CC>TT	0.0	0.0	0.0	0.0	0.5912536097365167	0.0	0.0	0.40874639026348336	0.0
PD4086a_non-exome	CG>AT	0.0	0.0	0.0	0.0	0.9981842303500897	0.0	0.0	0.001815769649910221	0.0
PD4086a_non-exome	CG>GC	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
PD4086a_non-exome	CG>GT	0.0	0.0	0.0	0.0	0.0001147230648435363	0.0	0.0	0.9998852769351564	0.0
PD4086a_non-exome	CG>TA	0.0	0.0	0.0	0.0	0.23018751519639846	0.0	0.0	0.7698124848036016	0.0
PD4086a_non-exome	CG>TC	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
PD4086a_non-exome	CG>TT	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
PD4086a_non-exome	CT>AA	0.0	0.0	0.0	0.0	0.7386581725125502	0.0	0.0	0.26134182748744983	0.0
PD4086a_non-exome	CT>AC	0.0	0.0	0.0	0.0	0.9985483941044329	0.0	0.0	0.001451605895567062	0.0
PD4086a_non-exome	CT>AG	0.0	0.0	0.0	0.0	0.5411790519779992	0.0	0.0	0.45882094802200074	0.0
PD4086a_non-exome	CT>GA	0.0	0.0	0.0	0.0	0.31822706605927115	0.0	0.0	0.6817729339407288	0.0
PD4086a_non-exome	CT>GC	0.0	0.0	0.0	0.0	0.5224101791645511	0.0	0.0	0.4775898208354488	0.0
PD4086a_non-exome	CT>GG	0.0	0.0	0.0	0.0	0.44311505387747563	0.0	0.0	0.5568849461225244	0.0
PD4086a_non-exome	CT>TA	0.0	0.0	0.0	0.0	0.3510145951084514	0.0	0.0	0.6489854048915487	0.0
PD4086a_non-exome	CT>TC	0.0	0.0	0.0	0.0	0.9998820071476554	0.0	0.0	0.00011799285234473114	0.0
PD4086a_non-exome	CT>TG	0.0	0.0	0.0	0.0	0.9994476515851507	0.0	0.0	0.0005523484148492475	0.0
PD4086a_non-exome	GC>AA	0.0	0.0	0.0	0.0	0.8603135780201242	0.0	0.0	0.1396864219798757	0.0
PD4086a_non-exome	GC>AG	0.0	0.0	0.0	0.0	0.27857424868413416	0.0	0.0	0.7214257513158658	0.0
PD4086a_non-exome	GC>AT	0.0	0.0	0.0	0.0	3.315688802019249e-05	0.0	0.0	0.9999668431119797	0.0
PD4086a_non-exome	GC>CA	0.0	0.0	0.0	0.0	0.9995663008828459	0.0	0.0	0.000433699117154129	0.0
PD4086a_non-exome	GC>CG	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
PD4086a_non-exome	GC>TA	0.0	0.0	0.0	0.0	0.37412341635513147	0.0	0.0	0.6258765836448685	0.0
PD4086a_non-exome	TA>AT	0.0	0.0	0.0	0.0	0.2981308214412354	0.0	0.0	0.7018691785587645	0.0
PD4086a_non-exome	TA>CG	0.0	0.0	0.0	0.0	0.9987704528891345	0.0	0.0	0.0012295471108654688	0.0
PD4086a_non-exome	TA>CT	0.0	0.0	0.0	0.0	0.12435133051311438	0.0	0.0	0.8756486694868855	0.0
PD4086a_non-exome	TA>GC	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
PD4086a_non-exome	TA>GG	0.0	0.0	0.0	0.0	0.9987375527795663	0.0	0.0	0.0012624472204337417	0.0
PD4086a_non-exome	TA>GT	0.0	0.0	0.0	0.0	0.841055595791315	0.0	0.0	0.15894440420868494	0.0
PD4086a_non-exome	TC>AA	0.0	0.0	0.0	0.0	0.5392889145617138	0.0	0.0	0.4607110854382861	0.0
PD4086a_non-exome	TC>AG	0.0	0.0	0.0	0.0	0.7259730015077297	0.0	0.0	0.2740269984922703	0.0
PD4086a_non-exome	TC>AT	0.0	0.0	0.0	0.0	0.5495572846114686	0.0	0.0	0.4504427153885315	0.0
PD4086a_non-exome	TC>CA	0.0	0.0	0.0	0.0	0.5710613516902296	0.0	0.0	0.4289386483097704	0.0
PD4086a_non-exome	TC>CG	0.0	0.0	0.0	0.0	0.3716923670080458	0.0	0.0	0.6283076329919541	0.0
PD4086a_non-exome	TC>CT	0.0	0.0	0.0	0.0	0.5730505323288978	0.0	0.0	0.42694946767110215	0.0
PD4086a_non-exome	TC>GA	0.0	0.0	0.0	0.0	0.9998816485217693	0.0	0.0	0.00011835147823063446	0.0
PD4086a_non-exome	TC>GG	0.0	0.0	0.0	0.0	0.3943204629276091	0.0	0.0	0.6056795370723909	0.0
PD4086a_non-exome	TC>GT	0.0	0.0	0.0	0.0	0.12618011097924095	0.0	0.0	0.873819889020759	0.0
PD4086a_non-exome	TG>AA	0.0	0.0	0.0	0.0	0.9995059738678137	0.0	0.0	0.0004940261321864177	0.0
PD4086a_non-exome	TG>AC	0.0	0.0	0.0	0.0	0.33014657790112767	0.0	0.0	0.6698534220988723	0.0
PD4086a_non-exome	TG>AT	0.0	0.0	0.0	0.0	0.13327565226033378	0.0	0.0	0.8667243477396662	0.0
PD4086a_non-exome	TG>CA	0.0	0.0	0.0	0.0	0.4481358695111072	0.0	0.0	0.5518641304888927	0.0
PD4086a_non-exome	TG>CC	0.0	0.0	0.0	0.0	0.3223027259093706	0.0	0.0	0.6776972740906295	0.0
PD4086a_non-exome	TG>CT	0.0	0.0	0.0	0.0	0.14034265543141267	0.0	0.0	0.8596573445685873	0.0
PD4086a_non-exome	TG>GA	0.0	0.0	0.0	0.0	0.3518133729729556	0.0	0.0	0.6481866270270444	0.0
PD4086a_non-exome	TG>GC	0.0	0.0	0.0	0.0	0.30774186109018326	0.0	0.0	0.6922581389098167	0.0
PD4086a_non-exome	TG>GT	0.0	0.0	0.0	0.0	0.04295368212224767	0.0	0.0	0.9570463178777523	0.0
PD4086a_non-exome	TT>AA	0.0	0.0	0.0	0.0	0.00010027950529066176	0.0	0.0	0.9998997204947094	0.0
PD4086a_non-exome	TT>AC	0.0	0.0	0.0	0.0	0.3556786481259911	0.0	0.0	0.644321351874009	0.0
PD4086a_non-exome	TT>AG	0.0	0.0	0.0	0.0	0.14982815094628651	0.0	0.0	0.8501718490537135	0.0
PD4086a_non-exome	TT>CA	0.0	0.0	0.0	0.0	0.4223588640365604	0.0	0.0	0.5776411359634395	0.0
PD4086a_non-exome	TT>CC	0.0	0.0	0.0	0.0	0.3974531268838981	0.0	0.0	0.602546873116102	0.0
PD4086a_non-exome	TT>CG	0.0	0.0	0.0	0.0	0.00014278959253370257	0.0	0.0	0.9998572104074663	0.0
PD4086a_non-exome	TT>GA	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
PD4086a_non-exome	TT>GC	0.0	0.0	0.0	0.0	0.0005880479667246798	0.0	0.0	0.9994119520332753	0.0
PD4086a_non-exome	TT>GG	0.0	0.0	0.0	0.0	0.2665953576705547	0.0	0.0	0.7334046423294454	0.0
PD4088a_non-exome	AC>CA	0.7544561247035305	0.24554387529646943	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AC>CG	0.7429126101883726	0.25708738981162726	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AC>CT	0.9999465509203922	5.344907960791531e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AC>GA	0.667737952316591	0.33226204768340883	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AC>GG	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AC>GT	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AC>TA	0.9999923707467108	7.629253289229409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AC>TG	0.6064524790158844	0.3935475209841156	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AC>TT	0.6636182192055193	0.3363817807944806	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AT>CA	0.5940368584877119	0.4059631415122881	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AT>CC	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AT>CG	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AT>GA	0.646808470748504	0.35319152925149594	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AT>GC	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	AT>TA	0.9999675954351414	3.2404564858676316e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CC>AA	0.9041186806032432	0.09588131939675681	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CC>AG	0.9442715334022593	0.055728466597740674	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CC>AT	0.556816878561436	0.443183121438564	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CC>GA	0.9999973907496276	2.6092503723974504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CC>GG	0.9999336459192273	6.635408077271306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CC>GT	0.25162455479970036	0.7483754452002996	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CC>TA	1.4852528772866663e-05	0.9999851474712271	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CC>TG	0.0005719080323474411	0.9994280919676525	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CC>TT	0.1944415937564563	0.8055584062435437	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CG>AT	0.6575137224562017	0.34248627754379835	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CG>GC	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CG>GT	0.7021177745508316	0.2978822254491683	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CG>TA	0.5786825672905045	0.42131743270949545	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CG>TC	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CG>TT	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CT>AA	0.5006288934362048	0.4993711065637953	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CT>AC	0.7183214821372944	0.28167851786270565	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CT>AG	0.9999873475954687	1.265240453131713e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CT>GA	0.9999848618733339	1.5138126666132247e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CT>GC	0.6358095001315986	0.3641904998684013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CT>GG	0.6552428053544052	0.3447571946455948	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CT>TA	2.8725934581479284e-06	0.9999971274065419	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CT>TC	0.00019446688306987042	0.9998055331169302	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	CT>TG	0.80303164153074	0.19696835846926006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	GC>AA	0.6135507352980949	0.3864492647019051	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	GC>AG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	GC>AT	0.6288539709650356	0.37114602903496446	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	GC>CA	0.7418639439734047	0.25813605602659523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	GC>CG	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	GC>TA	0.9999595467926129	4.045320738708076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TA>AT	0.00011722069288472843	0.9998827793071153	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TA>CG	0.9999594596148313	4.0540385168628066e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TA>CT	0.99998967346393	1.0326536069905453e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TA>GC	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TA>GG	0.7360756394211513	0.2639243605788488	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TA>GT	0.6259161528665359	0.374083847133464	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TC>AA	0.9877451222531234	0.01225487774687666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TC>AG	0.11608164010927227	0.8839183598907276	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TC>AT	0.19026330037208572	0.8097366996279143	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TC>CA	0.9625850645619151	0.037414935438084995	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TC>CG	0.7105703335551123	0.2894296664448878	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TC>CT	0.628172664114921	0.37182733588507905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TC>GA	0.9999863738933267	1.362610667341081e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TC>GG	0.49170421960009736	0.5082957803999026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TC>GT	0.317843524157591	0.6821564758424091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TG>AA	0.9999821121207969	1.7887879203110577e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TG>AC	0.6030047293568525	0.3969952706431476	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TG>AT	0.9999939583972466	6.041602753500495e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TG>CA	0.670857098691423	0.3291429013085771	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TG>CC	9.938165702915442e-05	0.9999006183429708	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TG>CT	0.9999971863758966	2.8136241033181955e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TG>GA	0.9997906923256873	0.00020930767431268275	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TG>GC	0.999970785015496	2.9214984504083117e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TG>GT	0.7033929227259116	0.2966070772740884	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TT>AA	0.951642510470887	0.048357489529112965	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TT>AC	0.9998950020952965	0.0001049979047035125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TT>AG	0.5964299344202706	0.4035700655797294	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TT>CA	0.00023947774218222994	0.9997605222578178	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TT>CC	0.00015670965915268352	0.9998432903408474	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TT>CG	0.999688027221294	0.0003119727787059187	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TT>GA	0.6720703463930011	0.32792965360699894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TT>GC	0.6078640949696169	0.3921359050303832	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4088a_non-exome	TT>GG	0.6150417919611887	0.3849582080388113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4103a_non-exome	AC>CA	0.0	0.0983749389809807	0.0	0.0	0.0	0.00014541335425772043	0.0	0.0	0.9014796476647616
PD4103a_non-exome	AC>CG	0.0	0.9916810587982887	0.0	0.0	0.0	0.0014825002477076722	0.0	0.0	0.006836440954003518
PD4103a_non-exome	AC>CT	0.0	1.3819806723002901e-05	0.0	0.0	0.0	0.999665495565196	0.0	0.0	0.00032068462808094176
PD4103a_non-exome	AC>GA	0.0	1.196171384769783e-05	0.0	0.0	0.0	0.41500097238259287	0.0	0.0	0.5849870659035594
PD4103a_non-exome	AC>GG	0.0	0.03167326446304513	0.0	0.0	0.0	0.22685376651000705	0.0	0.0	0.7414729690269478
PD4103a_non-exome	AC>GT	0.0	0.03167326446304513	0.0	0.0	0.0	0.22685376651000705	0.0	0.0	0.7414729690269478
PD4103a_non-exome	AC>TA	0.0	8.206536325225282e-07	0.0	0.0	0.0	0.21975027846560585	0.0	0.0	0.7802489008807616
PD4103a_non-exome	AC>TG	0.0	0.0308043495245753	0.0	0.0	0.0	0.18715946427640973	0.0	0.0	0.7820361861990149
PD4103a_non-exome	AC>TT	0.0	0.11794465357484363	0.0	0.0	0.0	0.8817635681964934	0.0	0.0	0.00029177822866307656
PD4103a_non-exome	AT>CA	0.0	6.598144613825594e-06	0.0	0.0	0.0	0.12974722790454982	0.0	0.0	0.8702461739508364
PD4103a_non-exome	AT>CC	0.0	0.03167326446304513	0.0	0.0	0.0	0.22685376651000705	0.0	0.0	0.7414729690269478
PD4103a_non-exome	AT>CG	0.0	0.03167326446304513	0.0	0.0	0.0	0.22685376651000705	0.0	0.0	0.7414729690269478
PD4103a_non-exome	AT>GA	0.0	3.373934403485605e-05	0.0	0.0	0.0	0.9990837211216985	0.0	0.0	0.0008825395342666443
PD4103a_non-exome	AT>GC	0.0	0.03167326446304513	0.0	0.0	0.0	0.22685376651000705	0.0	0.0	0.7414729690269478
PD4103a_non-exome	AT>TA	0.0	0.00012704417734718393	0.0	0.0	0.0	0.9967980819034703	0.0	0.0	0.0030748739191824043
PD4103a_non-exome	CC>AA	0.0	0.04271712506018173	0.0	0.0	0.0	0.5122496712685339	0.0	0.0	0.4450332036712844
PD4103a_non-exome	CC>AG	0.0	0.009589678547999815	0.0	0.0	0.0	0.6731890521491051	0.0	0.0	0.3172212693028951
PD4103a_non-exome	CC>AT	0.0	0.16152056906042564	0.0	0.0	0.0	0.44390869104772246	0.0	0.0	0.3945707398918519
PD4103a_non-exome	CC>GA	0.0	1.9331679920750182e-06	0.0	0.0	0.0	0.5143139299253594	0.0	0.0	0.4856841369066485
PD4103a_non-exome	CC>GG	0.0	4.574634715031686e-05	0.0	0.0	0.0	0.38196234508619836	0.0	0.0	0.6179919085666513
PD4103a_non-exome	CC>GT	0.0	0.08038113347939332	0.0	0.0	0.0	0.1315890716266703	0.0	0.0	0.7880297948939363
PD4103a_non-exome	CC>TA	0.0	0.2939473283943498	0.0	0.0	0.0	0.3408413548142228	0.0	0.0	0.36521131679142754
PD4103a_non-exome	CC>TG	0.0	0.9917530435763453	0.0	0.0	0.0	0.0013023127165621997	0.0	0.0	0.006944643707092652
PD4103a_non-exome	CC>TT	0.0	0.39177814119941395	0.0	0.0	0.0	0.4336273828439024	0.0	0.0	0.1745944759566835
PD4103a_non-exome	CG>AT	0.0	4.560558601863816e-05	0.0	0.0	0.0	0.9989167124504497	0.0	0.0	0.0010376819635316925
PD4103a_non-exome	CG>GC	0.0	0.03167326446304513	0.0	0.0	0.0	0.22685376651000705	0.0	0.0	0.7414729690269478
PD4103a_non-exome	CG>GT	0.0	0.034487576726873304	0.0	0.0	0.0	0.17431787126870585	0.0	0.0	0.7911945520044208
PD4103a_non-exome	CG>TA	0.0	5.008501366658673e-06	0.0	0.0	0.0	0.5796260854927205	0.0	0.0	0.4203689060059128
PD4103a_non-exome	CG>TC	0.0	0.03167326446304513	0.0	0.0	0.0	0.22685376651000705	0.0	0.0	0.7414729690269478
PD4103a_non-exome	CG>TT	0.0	0.03167326446304513	0.0	0.0	0.0	0.22685376651000705	0.0	0.0	0.7414729690269478
PD4103a_non-exome	CT>AA	0.0	0.06366193002017528	0.0	0.0	0.0	0.13914946286172655	0.0	0.0	0.7971886071180982
PD4103a_non-exome	CT>AC	0.0	0.024234105256887926	0.0	0.0	0.0	0.2160145211832182	0.0	0.0	0.7597513735598939
PD4103a_non-exome	CT>AG	0.0	2.5391222157264398e-06	0.0	0.0	0.0	0.33183488770061736	0.0	0.0	0.668162573177167
PD4103a_non-exome	CT>GA	0.0	6.02107401875105e-05	0.0	0.0	0.0	0.9978758662297134	0.0	0.0	0.002063923030099162
PD4103a_non-exome	CT>GC	0.0	0.9978792219230268	0.0	0.0	0.0	0.00024848479493719765	0.0	0.0	0.001872293282036018
PD4103a_non-exome	CT>GG	0.0	0.9970068163975401	0.0	0.0	0.0	0.0002564566716724182	0.0	0.0	0.0027367269307874507
PD4103a_non-exome	CT>TA	0.0	0.2687805293542704	0.0	0.0	0.0	0.7311984958092175	0.0	0.0	2.097483651219789e-05
PD4103a_non-exome	CT>TC	0.0	0.02050783612390151	0.0	0.0	0.0	1.8766752801092035e-05	0.0	0.0	0.9794733971232974
PD4103a_non-exome	CT>TG	0.0	0.016668231248123687	0.0	0.0	0.0	3.4773610238471104e-05	0.0	0.0	0.9832969951416378
PD4103a_non-exome	GC>AA	0.0	0.042169641233926254	0.0	0.0	0.0	0.2079256046127616	0.0	0.0	0.749904754153312
PD4103a_non-exome	GC>AG	0.0	0.030924653173334263	0.0	0.0	0.0	0.6256431107895029	0.0	0.0	0.343432236037163
PD4103a_non-exome	GC>AT	0.0	7.98002882525849e-06	0.0	0.0	0.0	0.8082429718639792	0.0	0.0	0.19174904810719562
PD4103a_non-exome	GC>CA	0.0	0.07691364370639382	0.0	0.0	0.0	0.035452278743348505	0.0	0.0	0.8876340775502576
PD4103a_non-exome	GC>CG	0.0	0.03167326446304513	0.0	0.0	0.0	0.22685376651000705	0.0	0.0	0.7414729690269478
PD4103a_non-exome	GC>TA	0.0	1.5548390705417127e-05	0.0	0.0	0.0	0.00022880936465085214	0.0	0.0	0.9997556422446436
PD4103a_non-exome	TA>AT	0.0	0.03826799747539578	0.0	0.0	0.0	0.05877828463792609	0.0	0.0	0.9029537178866781
PD4103a_non-exome	TA>CG	0.0	7.726668873568926e-05	0.0	0.0	0.0	0.0006541015603277273	0.0	0.0	0.9992686317509366
PD4103a_non-exome	TA>CT	0.0	3.758600345173725e-06	0.0	0.0	0.0	0.6402191670318995	0.0	0.0	0.3597770743677553
PD4103a_non-exome	TA>GC	0.0	0.03167326446304513	0.0	0.0	0.0	0.22685376651000705	0.0	0.0	0.7414729690269478
PD4103a_non-exome	TA>GG	0.0	9.481488801242713e-06	0.0	0.0	0.0	8.854048981415849e-05	0.0	0.0	0.9999019780213846
PD4103a_non-exome	TA>GT	0.0	2.0458612656076065e-05	0.0	0.0	0.0	0.00012973876495100102	0.0	0.0	0.9998498026223929
PD4103a_non-exome	TC>AA	0.0	0.002986352317876332	0.0	0.0	0.0	0.5012102329992022	0.0	0.0	0.49580341468292144
PD4103a_non-exome	TC>AG	0.0	0.09133185382949688	0.0	0.0	0.0	0.5062545255816124	0.0	0.0	0.4024136205888908
PD4103a_non-exome	TC>AT	0.0	0.2129974996789437	0.0	0.0	0.0	0.2648057869128053	0.0	0.0	0.5221967134082509
PD4103a_non-exome	TC>CA	0.0	0.05914671693812087	0.0	0.0	0.0	0.9405912871957579	0.0	0.0	0.00026199586612110165
PD4103a_non-exome	TC>CG	0.0	0.9966051863288513	0.0	0.0	0.0	0.0007710726788861413	0.0	0.0	0.0026237409922626113
PD4103a_non-exome	TC>CT	0.0	0.2373142561464275	0.0	0.0	0.0	0.14602890718428688	0.0	0.0	0.6166568366692856
PD4103a_non-exome	TC>GA	0.0	1.4952018930617488e-06	0.0	0.0	0.0	0.5721779618163657	0.0	0.0	0.4278205429817411
PD4103a_non-exome	TC>GG	0.0	0.9949634444162815	0.0	0.0	0.0	0.0009916207937837524	0.0	0.0	0.004044934789934811
PD4103a_non-exome	TC>GT	0.0	0.03572268022320361	0.0	0.0	0.0	1.3734894538311093e-05	0.0	0.0	0.964263584882258
PD4103a_non-exome	TG>AA	0.0	4.862650328591315e-05	0.0	0.0	0.0	0.9984034768596024	0.0	0.0	0.0015478966371117496
PD4103a_non-exome	TG>AC	0.0	0.03304688096234945	0.0	0.0	0.0	0.21805084579166167	0.0	0.0	0.7489022732459888
PD4103a_non-exome	TG>AT	0.0	1.8421339137604507e-06	0.0	0.0	0.0	0.5778232659463726	0.0	0.0	0.4221748919197137
PD4103a_non-exome	TG>CA	0.0	0.041607804723214833	0.0	0.0	0.0	0.09704775166248371	0.0	0.0	0.8613444436143015
PD4103a_non-exome	TG>CC	0.0	0.01845421368526079	0.0	0.0	0.0	3.711333316301681e-05	0.0	0.0	0.9815086729815762
PD4103a_non-exome	TG>CT	0.0	8.968229432753886e-07	0.0	0.0	0.0	0.732007421327744	0.0	0.0	0.2679916818493127
PD4103a_non-exome	TG>GA	0.0	0.027389460212032705	0.0	0.0	0.0	0.22257149257517825	0.0	0.0	0.7500390472127891
PD4103a_non-exome	TG>GC	0.0	0.02707325127145641	0.0	0.0	0.0	0.24451387847121445	0.0	0.0	0.7284128702573291
PD4103a_non-exome	TG>GT	0.0	0.1854827178014958	0.0	0.0	0.0	0.4472201341696767	0.0	0.0	0.3672971480288276
