Sample Names	MutationType	DBS78A	DBS78B	DBS78C
PD4115a_non-exome	TT>AC	0.00013979149428046557	0.9998602085057194	0.0
PD4115a_non-exome	TT>AG	0.2380370778572708	0.7619629221427292	0.0
PD4115a_non-exome	TT>CA	0.11485278484119364	0.8851472151588063	0.0
PD4115a_non-exome	TT>CC	0.9974480669521353	0.0025519330478647926	0.0
PD4115a_non-exome	TT>CG	0.021356762239046482	0.9786432377609535	0.0
PD4115a_non-exome	TT>GA	0.14530430280341392	0.854695697196586	0.0
PD4115a_non-exome	TT>GC	0.00023835326434467743	0.9997616467356554	0.0
PD4115a_non-exome	TT>GG	0.27631688476950833	0.7236831152304918	0.0
PD4116a_non-exome	AC>CA	1.0	0.0	0.0
PD4116a_non-exome	AC>CG	1.0	0.0	0.0
PD4116a_non-exome	AC>CT	1.0	0.0	0.0
PD4116a_non-exome	AC>GA	1.0	0.0	0.0
PD4116a_non-exome	AC>GG	1.0	0.0	0.0
PD4116a_non-exome	AC>GT	1.0	0.0	0.0
PD4116a_non-exome	AC>TA	1.0	0.0	0.0
PD4116a_non-exome	AC>TG	1.0	0.0	0.0
PD4116a_non-exome	AC>TT	1.0	0.0	0.0
PD4116a_non-exome	AT>CA	1.0	0.0	0.0
PD4116a_non-exome	AT>CC	1.0	0.0	0.0
PD4116a_non-exome	AT>CG	1.0	0.0	0.0
PD4116a_non-exome	AT>GA	1.0	0.0	0.0
PD4116a_non-exome	AT>GC	1.0	0.0	0.0
PD4116a_non-exome	AT>TA	1.0	0.0	0.0
PD4116a_non-exome	CC>AA	1.0	0.0	0.0
PD4116a_non-exome	CC>AG	1.0	0.0	0.0
PD4116a_non-exome	CC>AT	1.0	0.0	0.0
PD4116a_non-exome	CC>GA	1.0	0.0	0.0
PD4116a_non-exome	CC>GG	1.0	0.0	0.0
PD4116a_non-exome	CC>GT	1.0	0.0	0.0
PD4116a_non-exome	CC>TA	1.0	0.0	0.0
PD4116a_non-exome	CC>TG	1.0	0.0	0.0
PD4116a_non-exome	CC>TT	1.0	0.0	0.0
PD4116a_non-exome	CG>AT	1.0	0.0	0.0
PD4116a_non-exome	CG>GC	1.0	0.0	0.0
PD4116a_non-exome	CG>GT	1.0	0.0	0.0
PD4116a_non-exome	CG>TA	1.0	0.0	0.0
PD4116a_non-exome	CG>TC	1.0	0.0	0.0
PD4116a_non-exome	CG>TT	1.0	0.0	0.0
PD4116a_non-exome	CT>AA	1.0	0.0	0.0
PD4116a_non-exome	CT>AC	1.0	0.0	0.0
PD4116a_non-exome	CT>AG	1.0	0.0	0.0
PD4116a_non-exome	CT>GA	1.0	0.0	0.0
PD4116a_non-exome	CT>GC	1.0	0.0	0.0
PD4116a_non-exome	CT>GG	1.0	0.0	0.0
PD4116a_non-exome	CT>TA	1.0	0.0	0.0
PD4116a_non-exome	CT>TC	1.0	0.0	0.0
PD4116a_non-exome	CT>TG	1.0	0.0	0.0
PD4116a_non-exome	GC>AA	1.0	0.0	0.0
PD4116a_non-exome	GC>AG	1.0	0.0	0.0
PD4116a_non-exome	GC>AT	1.0	0.0	0.0
PD4116a_non-exome	GC>CA	1.0	0.0	0.0
PD4116a_non-exome	GC>CG	1.0	0.0	0.0
PD4116a_non-exome	GC>TA	1.0	0.0	0.0
PD4116a_non-exome	TA>AT	1.0	0.0	0.0
PD4116a_non-exome	TA>CG	1.0	0.0	0.0
PD4116a_non-exome	TA>CT	1.0	0.0	0.0
PD4116a_non-exome	TA>GC	1.0	0.0	0.0
PD4116a_non-exome	TA>GG	1.0	0.0	0.0
PD4116a_non-exome	TA>GT	1.0	0.0	0.0
PD4116a_non-exome	TC>AA	1.0	0.0	0.0
PD4116a_non-exome	TC>AG	1.0	0.0	0.0
PD4116a_non-exome	TC>AT	1.0	0.0	0.0
PD4116a_non-exome	TC>CA	1.0	0.0	0.0
PD4116a_non-exome	TC>CG	1.0	0.0	0.0
PD4116a_non-exome	TC>CT	1.0	0.0	0.0
PD4116a_non-exome	TC>GA	1.0	0.0	0.0
PD4116a_non-exome	TC>GG	1.0	0.0	0.0
PD4116a_non-exome	TC>GT	1.0	0.0	0.0
PD4116a_non-exome	TG>AA	1.0	0.0	0.0
PD4116a_non-exome	TG>AC	1.0	0.0	0.0
PD4116a_non-exome	TG>AT	1.0	0.0	0.0
PD4116a_non-exome	TG>CA	1.0	0.0	0.0
PD4116a_non-exome	TG>CC	1.0	0.0	0.0
PD4116a_non-exome	TG>CT	1.0	0.0	0.0
PD4116a_non-exome	TG>GA	1.0	0.0	0.0
PD4116a_non-exome	TG>GC	1.0	0.0	0.0
PD4116a_non-exome	TG>GT	1.0	0.0	0.0
PD4116a_non-exome	TT>AA	1.0	0.0	0.0
PD4116a_non-exome	TT>AC	1.0	0.0	0.0
PD4116a_non-exome	TT>AG	1.0	0.0	0.0
PD4116a_non-exome	TT>CA	1.0	0.0	0.0
PD4116a_non-exome	TT>CC	1.0	0.0	0.0
PD4116a_non-exome	TT>CG	1.0	0.0	0.0
PD4116a_non-exome	TT>GA	1.0	0.0	0.0
PD4116a_non-exome	TT>GC	1.0	0.0	0.0
PD4116a_non-exome	TT>GG	1.0	0.0	0.0
PD4120a_non-exome	AC>CA	0.0	0.0	1.0
PD4120a_non-exome	AC>CG	0.0	0.0	1.0
PD4120a_non-exome	AC>CT	0.0	0.0	1.0
PD4120a_non-exome	AC>GA	0.0	0.0	1.0
PD4120a_non-exome	AC>GG	0.0	0.0	1.0
PD4120a_non-exome	AC>GT	0.0	0.0	1.0
PD4120a_non-exome	AC>TA	0.0	0.0	1.0
PD4120a_non-exome	AC>TG	0.0	0.0	1.0
PD4120a_non-exome	AC>TT	0.0	0.0	1.0
PD4120a_non-exome	AT>CA	0.0	0.0	1.0
PD4120a_non-exome	AT>CC	0.0	0.0	1.0
PD4120a_non-exome	AT>CG	0.0	0.0	1.0
PD4120a_non-exome	AT>GA	0.0	0.0	1.0
PD4120a_non-exome	AT>GC	0.0	0.0	1.0
PD4120a_non-exome	AT>TA	0.0	0.0	1.0
PD4120a_non-exome	CC>AA	0.0	0.0	1.0
PD4120a_non-exome	CC>AG	0.0	0.0	1.0
PD4120a_non-exome	CC>AT	0.0	0.0	1.0
PD4120a_non-exome	CC>GA	0.0	0.0	1.0
PD4120a_non-exome	CC>GG	0.0	0.0	1.0
PD4120a_non-exome	CC>GT	0.0	0.0	1.0
PD4120a_non-exome	CC>TA	0.0	0.0	1.0
PD4120a_non-exome	CC>TG	0.0	0.0	1.0
PD4120a_non-exome	CC>TT	0.0	0.0	1.0
PD4120a_non-exome	CG>AT	0.0	0.0	1.0
PD4120a_non-exome	CG>GC	0.0	0.0	1.0
PD4120a_non-exome	CG>GT	0.0	0.0	1.0
PD4120a_non-exome	CG>TA	0.0	0.0	1.0
PD4120a_non-exome	CG>TC	0.0	0.0	1.0
PD4120a_non-exome	CG>TT	0.0	0.0	1.0
PD4120a_non-exome	CT>AA	0.0	0.0	1.0
PD4120a_non-exome	CT>AC	0.0	0.0	1.0
PD4120a_non-exome	CT>AG	0.0	0.0	1.0
PD4120a_non-exome	CT>GA	0.0	0.0	1.0
PD4120a_non-exome	CT>GC	0.0	0.0	1.0
PD4120a_non-exome	CT>GG	0.0	0.0	1.0
PD4120a_non-exome	CT>TA	0.0	0.0	1.0
PD4120a_non-exome	CT>TC	0.0	0.0	1.0
PD4120a_non-exome	CT>TG	0.0	0.0	1.0
PD4120a_non-exome	GC>AA	0.0	0.0	1.0
PD4120a_non-exome	GC>AG	0.0	0.0	1.0
PD4120a_non-exome	GC>AT	0.0	0.0	1.0
PD4120a_non-exome	GC>CA	0.0	0.0	1.0
PD4120a_non-exome	GC>CG	0.0	0.0	1.0
PD4120a_non-exome	GC>TA	0.0	0.0	1.0
PD4120a_non-exome	TA>AT	0.0	0.0	1.0
PD4120a_non-exome	TA>CG	0.0	0.0	1.0
PD4120a_non-exome	TA>CT	0.0	0.0	1.0
PD4120a_non-exome	TA>GC	0.0	0.0	1.0
PD4120a_non-exome	TA>GG	0.0	0.0	1.0
PD4120a_non-exome	TA>GT	0.0	0.0	1.0
PD4120a_non-exome	TC>AA	0.0	0.0	1.0
PD4120a_non-exome	TC>AG	0.0	0.0	1.0
PD4120a_non-exome	TC>AT	0.0	0.0	1.0
PD4120a_non-exome	TC>CA	0.0	0.0	1.0
PD4120a_non-exome	TC>CG	0.0	0.0	1.0
PD4120a_non-exome	TC>CT	0.0	0.0	1.0
PD4120a_non-exome	TC>GA	0.0	0.0	1.0
PD4120a_non-exome	TC>GG	0.0	0.0	1.0
PD4120a_non-exome	TC>GT	0.0	0.0	1.0
PD4120a_non-exome	TG>AA	0.0	0.0	1.0
PD4120a_non-exome	TG>AC	0.0	0.0	1.0
PD4120a_non-exome	TG>AT	0.0	0.0	1.0
PD4120a_non-exome	TG>CA	0.0	0.0	1.0
PD4120a_non-exome	TG>CC	0.0	0.0	1.0
PD4120a_non-exome	TG>CT	0.0	0.0	1.0
PD4120a_non-exome	TG>GA	0.0	0.0	1.0
PD4120a_non-exome	TG>GC	0.0	0.0	1.0
PD4120a_non-exome	TG>GT	0.0	0.0	1.0
PD4120a_non-exome	TT>AA	0.0	0.0	1.0
PD4120a_non-exome	TT>AC	0.0	0.0	1.0
PD4120a_non-exome	TT>AG	0.0	0.0	1.0
PD4120a_non-exome	TT>CA	0.0	0.0	1.0
PD4120a_non-exome	TT>CC	0.0	0.0	1.0
PD4120a_non-exome	TT>CG	0.0	0.0	1.0
PD4120a_non-exome	TT>GA	0.0	0.0	1.0
PD4120a_non-exome	TT>GC	0.0	0.0	1.0
PD4120a_non-exome	TT>GG	0.0	0.0	1.0
PD4192a_non-exome	AC>CA	0.0	1.0	0.0
PD4192a_non-exome	AC>CG	0.0	1.0	0.0
PD4192a_non-exome	AC>CT	0.0	1.0	0.0
PD4192a_non-exome	AC>GA	0.0	1.0	0.0
PD4192a_non-exome	AC>GG	0.0	1.0	0.0
PD4192a_non-exome	AC>GT	0.0	1.0	0.0
PD4192a_non-exome	AC>TA	0.0	1.0	0.0
PD4192a_non-exome	AC>TG	0.0	1.0	0.0
PD4192a_non-exome	AC>TT	0.0	1.0	0.0
PD4192a_non-exome	AT>CA	0.0	1.0	0.0
PD4192a_non-exome	AT>CC	0.0	1.0	0.0
PD4192a_non-exome	AT>CG	0.0	1.0	0.0
PD4192a_non-exome	AT>GA	0.0	1.0	0.0
PD4192a_non-exome	AT>GC	0.0	1.0	0.0
PD4192a_non-exome	AT>TA	0.0	1.0	0.0
PD4192a_non-exome	CC>AA	0.0	1.0	0.0
PD4192a_non-exome	CC>AG	0.0	1.0	0.0
PD4192a_non-exome	CC>AT	0.0	1.0	0.0
PD4192a_non-exome	CC>GA	0.0	1.0	0.0
PD4192a_non-exome	CC>GG	0.0	1.0	0.0
PD4192a_non-exome	CC>GT	0.0	1.0	0.0
PD4192a_non-exome	CC>TA	0.0	1.0	0.0
PD4192a_non-exome	CC>TG	0.0	1.0	0.0
PD4192a_non-exome	CC>TT	0.0	1.0	0.0
PD4192a_non-exome	CG>AT	0.0	1.0	0.0
PD4192a_non-exome	CG>GC	0.0	1.0	0.0
PD4192a_non-exome	CG>GT	0.0	1.0	0.0
PD4192a_non-exome	CG>TA	0.0	1.0	0.0
PD4192a_non-exome	CG>TC	0.0	1.0	0.0
PD4192a_non-exome	CG>TT	0.0	1.0	0.0
PD4192a_non-exome	CT>AA	0.0	1.0	0.0
PD4192a_non-exome	CT>AC	0.0	1.0	0.0
PD4192a_non-exome	CT>AG	0.0	1.0	0.0
PD4192a_non-exome	CT>GA	0.0	1.0	0.0
PD4192a_non-exome	CT>GC	0.0	1.0	0.0
PD4192a_non-exome	CT>GG	0.0	1.0	0.0
PD4192a_non-exome	CT>TA	0.0	1.0	0.0
PD4192a_non-exome	CT>TC	0.0	1.0	0.0
PD4192a_non-exome	CT>TG	0.0	1.0	0.0
PD4192a_non-exome	GC>AA	0.0	1.0	0.0
PD4192a_non-exome	GC>AG	0.0	1.0	0.0
PD4192a_non-exome	GC>AT	0.0	1.0	0.0
PD4192a_non-exome	GC>CA	0.0	1.0	0.0
PD4192a_non-exome	GC>CG	0.0	1.0	0.0
PD4192a_non-exome	GC>TA	0.0	1.0	0.0
PD4192a_non-exome	TA>AT	0.0	1.0	0.0
PD4192a_non-exome	TA>CG	0.0	1.0	0.0
PD4192a_non-exome	TA>CT	0.0	1.0	0.0
PD4192a_non-exome	TA>GC	0.0	1.0	0.0
PD4192a_non-exome	TA>GG	0.0	1.0	0.0
PD4192a_non-exome	TA>GT	0.0	1.0	0.0
PD4192a_non-exome	TC>AA	0.0	1.0	0.0
PD4192a_non-exome	TC>AG	0.0	1.0	0.0
PD4192a_non-exome	TC>AT	0.0	1.0	0.0
PD4192a_non-exome	TC>CA	0.0	1.0	0.0
PD4192a_non-exome	TC>CG	0.0	1.0	0.0
PD4192a_non-exome	TC>CT	0.0	1.0	0.0
PD4192a_non-exome	TC>GA	0.0	1.0	0.0
PD4192a_non-exome	TC>GG	0.0	1.0	0.0
PD4192a_non-exome	TC>GT	0.0	1.0	0.0
PD4192a_non-exome	TG>AA	0.0	1.0	0.0
PD4192a_non-exome	TG>AC	0.0	1.0	0.0
PD4192a_non-exome	TG>AT	0.0	1.0	0.0
PD4192a_non-exome	TG>CA	0.0	1.0	0.0
PD4192a_non-exome	TG>CC	0.0	1.0	0.0
PD4192a_non-exome	TG>CT	0.0	1.0	0.0
PD4192a_non-exome	TG>GA	0.0	1.0	0.0
PD4192a_non-exome	TG>GC	0.0	1.0	0.0
PD4192a_non-exome	TG>GT	0.0	1.0	0.0
PD4192a_non-exome	TT>AA	0.0	1.0	0.0
PD4192a_non-exome	TT>AC	0.0	1.0	0.0
PD4192a_non-exome	TT>AG	0.0	1.0	0.0
PD4192a_non-exome	TT>CA	0.0	1.0	0.0
PD4192a_non-exome	TT>CC	0.0	1.0	0.0
PD4192a_non-exome	TT>CG	0.0	1.0	0.0
PD4192a_non-exome	TT>GA	0.0	1.0	0.0
PD4192a_non-exome	TT>GC	0.0	1.0	0.0
PD4192a_non-exome	TT>GG	0.0	1.0	0.0
PD4194a_non-exome	AC>CA	0.0	1.0	0.0
PD4194a_non-exome	AC>CG	0.0	1.0	0.0
PD4194a_non-exome	AC>CT	0.0	1.0	0.0
PD4194a_non-exome	AC>GA	0.0	1.0	0.0
PD4194a_non-exome	AC>GG	0.0	1.0	0.0
PD4194a_non-exome	AC>GT	0.0	1.0	0.0
PD4194a_non-exome	AC>TA	0.0	1.0	0.0
PD4194a_non-exome	AC>TG	0.0	1.0	0.0
PD4194a_non-exome	AC>TT	0.0	1.0	0.0
PD4194a_non-exome	AT>CA	0.0	1.0	0.0
PD4194a_non-exome	AT>CC	0.0	1.0	0.0
PD4194a_non-exome	AT>CG	0.0	1.0	0.0
PD4194a_non-exome	AT>GA	0.0	1.0	0.0
PD4194a_non-exome	AT>GC	0.0	1.0	0.0
PD4194a_non-exome	AT>TA	0.0	1.0	0.0
PD4194a_non-exome	CC>AA	0.0	1.0	0.0
PD4194a_non-exome	CC>AG	0.0	1.0	0.0
PD4194a_non-exome	CC>AT	0.0	1.0	0.0
PD4194a_non-exome	CC>GA	0.0	1.0	0.0
PD4194a_non-exome	CC>GG	0.0	1.0	0.0
PD4194a_non-exome	CC>GT	0.0	1.0	0.0
PD4194a_non-exome	CC>TA	0.0	1.0	0.0
PD4194a_non-exome	CC>TG	0.0	1.0	0.0
PD4194a_non-exome	CC>TT	0.0	1.0	0.0
PD4194a_non-exome	CG>AT	0.0	1.0	0.0
PD4194a_non-exome	CG>GC	0.0	1.0	0.0
PD4194a_non-exome	CG>GT	0.0	1.0	0.0
PD4194a_non-exome	CG>TA	0.0	1.0	0.0
PD4194a_non-exome	CG>TC	0.0	1.0	0.0
PD4194a_non-exome	CG>TT	0.0	1.0	0.0
PD4194a_non-exome	CT>AA	0.0	1.0	0.0
PD4194a_non-exome	CT>AC	0.0	1.0	0.0
PD4194a_non-exome	CT>AG	0.0	1.0	0.0
PD4194a_non-exome	CT>GA	0.0	1.0	0.0
PD4194a_non-exome	CT>GC	0.0	1.0	0.0
PD4194a_non-exome	CT>GG	0.0	1.0	0.0
PD4194a_non-exome	CT>TA	0.0	1.0	0.0
PD4194a_non-exome	CT>TC	0.0	1.0	0.0
PD4194a_non-exome	CT>TG	0.0	1.0	0.0
PD4194a_non-exome	GC>AA	0.0	1.0	0.0
PD4194a_non-exome	GC>AG	0.0	1.0	0.0
PD4194a_non-exome	GC>AT	0.0	1.0	0.0
PD4194a_non-exome	GC>CA	0.0	1.0	0.0
PD4194a_non-exome	GC>CG	0.0	1.0	0.0
PD4194a_non-exome	GC>TA	0.0	1.0	0.0
PD4194a_non-exome	TA>AT	0.0	1.0	0.0
PD4194a_non-exome	TA>CG	0.0	1.0	0.0
PD4194a_non-exome	TA>CT	0.0	1.0	0.0
PD4194a_non-exome	TA>GC	0.0	1.0	0.0
PD4194a_non-exome	TA>GG	0.0	1.0	0.0
PD4194a_non-exome	TA>GT	0.0	1.0	0.0
PD4194a_non-exome	TC>AA	0.0	1.0	0.0
PD4194a_non-exome	TC>AG	0.0	1.0	0.0
PD4194a_non-exome	TC>AT	0.0	1.0	0.0
PD4194a_non-exome	TC>CA	0.0	1.0	0.0
PD4194a_non-exome	TC>CG	0.0	1.0	0.0
PD4194a_non-exome	TC>CT	0.0	1.0	0.0
PD4194a_non-exome	TC>GA	0.0	1.0	0.0
PD4194a_non-exome	TC>GG	0.0	1.0	0.0
PD4194a_non-exome	TC>GT	0.0	1.0	0.0
PD4194a_non-exome	TG>AA	0.0	1.0	0.0
PD4194a_non-exome	TG>AC	0.0	1.0	0.0
PD4194a_non-exome	TG>AT	0.0	1.0	0.0
PD4194a_non-exome	TG>CA	0.0	1.0	0.0
PD4194a_non-exome	TG>CC	0.0	1.0	0.0
PD4194a_non-exome	TG>CT	0.0	1.0	0.0
PD4194a_non-exome	TG>GA	0.0	1.0	0.0
PD4194a_non-exome	TG>GC	0.0	1.0	0.0
PD4194a_non-exome	TG>GT	0.0	1.0	0.0
PD4194a_non-exome	TT>AA	0.0	1.0	0.0
PD4194a_non-exome	TT>AC	0.0	1.0	0.0
PD4194a_non-exome	TT>AG	0.0	1.0	0.0
PD4194a_non-exome	TT>CA	0.0	1.0	0.0
PD4194a_non-exome	TT>CC	0.0	1.0	0.0
PD4194a_non-exome	TT>CG	0.0	1.0	0.0
PD4194a_non-exome	TT>GA	0.0	1.0	0.0
PD4194a_non-exome	TT>GC	0.0	1.0	0.0
PD4194a_non-exome	TT>GG	0.0	1.0	0.0
PD4198a_non-exome	AC>CA	0.1720941102118897	0.40654546965994126	0.42136042012816904
PD4198a_non-exome	AC>CG	2.94635227260312e-05	0.5795217069926658	0.4204488294846081
PD4198a_non-exome	AC>CT	0.2948100029568229	0.6338730908761434	0.07131690616703362
PD4198a_non-exome	AC>GA	0.7314139030040615	0.26851610058349396	6.999641244460351e-05
PD4198a_non-exome	AC>GG	0.16271640254433875	0.5506692261820082	0.286614371273653
PD4198a_non-exome	AC>GT	0.7334424526869134	0.26619592393050007	0.00036162338258649443
PD4198a_non-exome	AC>TA	0.14523722364872382	0.8238756771025303	0.03088709924874594
PD4198a_non-exome	AC>TG	0.48610488967180493	0.5137181919365755	0.00017691839161954455
PD4198a_non-exome	AC>TT	0.1258156374159969	0.1307511099517199	0.7434332526322832
PD4198a_non-exome	AT>CA	0.06985431288813752	0.8142555134875747	0.11589017362428772
PD4198a_non-exome	AT>CC	0.16271640254433875	0.5506692261820082	0.286614371273653
PD4198a_non-exome	AT>CG	0.16271640254433875	0.5506692261820082	0.286614371273653
PD4198a_non-exome	AT>GA	0.7401402211446773	0.10608799578486816	0.15377178307045453
PD4198a_non-exome	AT>GC	0.16271640254433875	0.5506692261820082	0.286614371273653
PD4198a_non-exome	AT>TA	0.11322097620805618	0.8866637842012756	0.00011523959066828112
PD4198a_non-exome	CC>AA	0.47654143439661906	0.4407474780250539	0.08271108757832714
PD4198a_non-exome	CC>AG	0.27087089745392146	0.5627362656669056	0.16639283687917308
PD4198a_non-exome	CC>AT	0.4244571844300437	0.3481808902084516	0.22736192536150482
PD4198a_non-exome	CC>GA	0.1781741798754319	0.7863270741544182	0.03549874597014995
PD4198a_non-exome	CC>GG	0.05645016654368335	0.9434732009357107	7.663252060584846e-05
PD4198a_non-exome	CC>GT	0.0066856765299618095	0.29239857120409163	0.7009157522659466
PD4198a_non-exome	CC>TA	0.12214573371051708	4.3541121554793705e-05	0.8778107251679281
PD4198a_non-exome	CC>TG	0.2088919852220861	0.0001414553097514475	0.7909665594681625
PD4198a_non-exome	CC>TT	0.07645404680607372	0.07941622513073832	0.8441297280631879
PD4198a_non-exome	CG>AT	0.9937209772010198	0.003982547640550353	0.0022964751584299515
PD4198a_non-exome	CG>GC	0.16271640254433875	0.5506692261820082	0.286614371273653
PD4198a_non-exome	CG>GT	0.40000414341424295	0.5996985610762187	0.00029729550953855446
PD4198a_non-exome	CG>TA	1.672609850944789e-05	0.8229130383547488	0.17707023554674164
PD4198a_non-exome	CG>TC	0.16271640254433875	0.5506692261820082	0.286614371273653
PD4198a_non-exome	CG>TT	0.16271640254433875	0.5506692261820082	0.286614371273653
PD4198a_non-exome	CT>AA	0.247177381071688	0.36428148350352857	0.38854113542478347
PD4198a_non-exome	CT>AC	0.9986976797422897	0.0008323494149206992	0.00046997084278951727
PD4198a_non-exome	CT>AG	0.12299255087006385	0.8770032780595773	4.171070358924943e-06
PD4198a_non-exome	CT>GA	0.17265379088952026	0.8273015147359125	4.46943745672642e-05
PD4198a_non-exome	CT>GC	1.726163159637226e-05	0.5666131526076214	0.43336958576078216
PD4198a_non-exome	CT>GG	0.08519776165581629	0.4646195732414541	0.45018266510272964
PD4198a_non-exome	CT>TA	0.15248881296580621	0.032069088971685776	0.8154420980625081
PD4198a_non-exome	CT>TC	3.443034852280304e-05	0.03750872248343496	0.9624568471680421
PD4198a_non-exome	CT>TG	0.07443361018310944	0.6519963297661063	0.27357006005078427
PD4198a_non-exome	GC>AA	0.3676861974364222	0.39362243551953086	0.23869136704404684
PD4198a_non-exome	GC>AG	0.4829857021340624	0.39108420727109305	0.12593009059484464
PD4198a_non-exome	GC>AT	0.09104619321553534	0.7676189295245017	0.14133487725996288
PD4198a_non-exome	GC>CA	0.06932539504406889	0.6001270849562034	0.33054751999972765
PD4198a_non-exome	GC>CG	0.16271640254433875	0.5506692261820082	0.286614371273653
PD4198a_non-exome	GC>TA	0.12797499133696774	0.8719630507507721	6.195791226020718e-05
PD4198a_non-exome	TA>AT	0.28747994179505354	0.287677348739952	0.4248427094649944
PD4198a_non-exome	TA>CG	8.106637679682383e-05	0.904627223375652	0.09529171024755112
PD4198a_non-exome	TA>CT	0.07511336090509743	0.8760946143738899	0.048792024721012586
PD4198a_non-exome	TA>GC	0.16271640254433875	0.5506692261820082	0.286614371273653
PD4198a_non-exome	TA>GG	7.265647898634405e-05	0.706741611894433	0.2931857316265807
PD4198a_non-exome	TA>GT	0.8336295812529553	0.16624627553840748	0.00012414320863728226
PD4198a_non-exome	TC>AA	0.33371195553345634	0.5967026722065994	0.06958537225994421
PD4198a_non-exome	TC>AG	0.03815660878103472	0.15176830170930722	0.810075089509658
PD4198a_non-exome	TC>AT	0.18694098436933873	0.13880629789624083	0.6742527177344204
PD4198a_non-exome	TC>CA	0.29773607249149564	0.6638651604551222	0.03839876705338206
PD4198a_non-exome	TC>CG	0.15168840147568655	0.5757460615811838	0.2725655369431296
PD4198a_non-exome	TC>CT	0.24932788190887523	0.23114522732651313	0.5195268907646117
PD4198a_non-exome	TC>GA	0.3718196319108661	0.6281671516776266	1.321641150722761e-05
PD4198a_non-exome	TC>GG	5.1096303981664825e-05	0.5570064298598724	0.4429424738361461
PD4198a_non-exome	TC>GT	0.0432805914585946	0.693511757333091	0.26320765120831446
PD4198a_non-exome	TG>AA	0.4321013033847962	0.5678548999762257	4.379663897815571e-05
PD4198a_non-exome	TG>AC	0.5485640167427764	0.45075353152087505	0.0006824517363485591
PD4198a_non-exome	TG>AT	0.3657167837664943	0.5115321244595454	0.12275109177396033
PD4198a_non-exome	TG>CA	0.31699443340285777	0.5514813004203449	0.13152426617679736
PD4198a_non-exome	TG>CC	0.27628088088601965	0.5340376289759459	0.18968149013803454
PD4198a_non-exome	TG>CT	0.18160135249382658	0.7909799630921074	0.027418684414066165
PD4198a_non-exome	TG>GA	0.0001888358257082905	0.9995185842944574	0.00029257987983442814
PD4198a_non-exome	TG>GC	6.481558179628995e-05	0.855297603687004	0.1446375807311997
PD4198a_non-exome	TG>GT	0.021586199464577748	0.741549111879127	0.23686468865629534
PD4198a_non-exome	TT>AA	0.059905296383086566	0.7379845219331852	0.2021101816837283
PD4198a_non-exome	TT>AC	0.0002428726772017751	0.999455881954707	0.000301245368091174
PD4198a_non-exome	TT>AG	0.21139634478420966	0.3893257531750419	0.3992779020407484
PD4198a_non-exome	TT>CA	0.0001368034726226687	0.0006065931884800728	0.9992566033388973
PD4198a_non-exome	TT>CC	0.18033006264642104	0.0002654443873787559	0.8194044929662002
PD4198a_non-exome	TT>CG	0.0329951689303641	0.8698928741999393	0.09711195686969666
PD4198a_non-exome	TT>GA	0.16271640254433875	0.5506692261820082	0.286614371273653
PD4198a_non-exome	TT>GC	0.00011297903286654852	0.2726463267645006	0.7272406942026327
PD4198a_non-exome	TT>GG	0.3985073172420721	0.6004871889060219	0.0010054938519057782
PD4199a_non-exome	AC>CA	0.05927066288300777	0.07000884414103463	0.8707204929759575
PD4199a_non-exome	AC>CG	1.0475981418149186e-05	0.1030266932152252	0.8969628308033566
PD4199a_non-exome	AC>CT	0.28356713724041843	0.3048498625397874	0.41158300021979427
PD4199a_non-exome	AC>GA	0.8444991532352644	0.15501593464483035	0.00048491211990521113
PD4199a_non-exome	AC>GG	0.0754106659887829	0.12760340210507487	0.7969859319061422
PD4199a_non-exome	AC>GT	0.844289028405665	0.15321331425355075	0.0024976573407843243
PD4199a_non-exome	AC>TA	0.19560630547992874	0.5548001859446752	0.24959350857539603
PD4199a_non-exome	AC>TG	0.6533443978624928	0.3452288898064935	0.0014267123310137285
PD4199a_non-exome	AC>TT	0.02704671067737518	0.014053847018702154	0.9588994423039227
PD4199a_non-exome	AT>CA	0.05958622858338814	0.34728288881497243	0.5931308826016394
PD4199a_non-exome	AT>CC	0.0754106659887829	0.12760340210507487	0.7969859319061422
PD4199a_non-exome	AT>CG	0.0754106659887829	0.12760340210507487	0.7969859319061422
PD4199a_non-exome	AT>GA	0.4313636707625847	0.030914755054678365	0.5377215741827369
PD4199a_non-exome	AT>GC	0.0754106659887829	0.12760340210507487	0.7969859319061422
PD4199a_non-exome	AT>TA	0.2031801402345489	0.7955790439567518	0.0012408158086992715
PD4199a_non-exome	CC>AA	0.39938714685641646	0.1846941997346666	0.41591865340891704
PD4199a_non-exome	CC>AG	0.17468824145462405	0.18145804805187038	0.6438537104935056
PD4199a_non-exome	CC>AT	0.21625976267358266	0.08869860076118766	0.6950416365652297
PD4199a_non-exome	CC>GA	0.22716730978489322	0.5012729851529852	0.2715597050621217
PD4199a_non-exome	CC>GG	0.10678243383572626	0.8923478071294699	0.0008697590348039039
PD4199a_non-exome	CC>GT	0.0015339821984742508	0.03354441402274545	0.9649216037787802
PD4199a_non-exome	CC>TA	0.02266561731136705	4.039790701194567e-06	0.9773303428979319
PD4199a_non-exome	CC>TG	0.04215984184187616	1.4274682392611214e-05	0.9578258834757312
PD4199a_non-exome	CC>TT	0.014756789118995752	0.007664267202582499	0.9775789436784218
PD4199a_non-exome	CG>AT	0.9843781438587714	0.0019725521268939873	0.013649304014334541
